Timestamp,Hour,Date,Load_Demand_MW,Solar_GHI_Wm2,Solar_Power_MW,Wind_Speed_ms,Wind_Power_MW,Voltage_pu,Frequency_Hz,THD_percent,Power_Factor,Renewable_Penetration_%
2023-01-10 06:00:00,6,2023-01-10,5576.35,0,0.0,9.0,26.24,0.9969,59.889,3.99,0.95,0.47
2023-01-10 07:00:00,7,2023-01-10,5507.56,22,2.64,7.92,17.88,1.0254,60.115,3.11,0.95,0.37
2023-01-10 08:00:00,8,2023-01-10,5559.6,327,39.24,5.37,5.57,0.9977,59.944,3.63,0.95,0.81
2023-01-10 09:00:00,9,2023-01-10,5527.9,593,71.16,7.77,16.89,1.0453,60.086,3.3,0.95,1.59
2023-01-10 10:00:00,10,2023-01-10,5123.47,764,91.68,8.27,20.36,1.0196,59.814,3.09,0.949,2.19
2023-01-10 11:00:00,11,2023-01-10,5554.22,879,105.48,7.17,13.27,0.9616,60.042,3.99,0.949,2.14
2023-01-10 12:00:00,12,2023-01-10,6048.38,791,94.92,5.53,6.09,0.9873,60.028,3.28,0.949,1.67
2023-01-10 13:00:00,13,2023-01-10,6042.4,782,93.84,7.07,12.72,1.07,60.202,3.27,0.949,1.76
2023-01-10 14:00:00,14,2023-01-10,6084.87,527,63.24,9.34,29.33,1.024,60.117,3.18,0.95,1.52
2023-01-10 15:00:00,15,2023-01-10,6680.14,377,45.24,9.75,33.37,0.9976,60.112,3.47,0.95,1.18
2023-01-10 16:00:00,16,2023-01-10,6848.85,299,35.88,7.71,16.5,0.9594,59.926,3.62,0.95,0.76
2023-01-10 17:00:00,17,2023-01-10,7157.55,46,5.52,5.23,5.15,1.007,60.163,3.72,0.95,0.15
2023-01-10 18:00:00,18,2023-01-10,7033.71,0,0.0,6.65,10.59,1.0014,59.937,3.83,0.95,0.15
2023-01-10 19:00:00,19,2023-01-10,7474.62,0,0.0,8.22,19.99,0.9579,60.073,3.63,0.95,0.27
2023-01-10 20:00:00,20,2023-01-10,7849.13,0,0.0,9.98,35.78,1.0304,59.915,3.22,0.95,0.46
2023-01-10 21:00:00,21,2023-01-10,7407.62,0,0.0,7.75,16.76,0.9876,60.001,3.48,0.95,0.23
2023-01-10 22:00:00,22,2023-01-10,7649.91,0,0.0,6.89,11.77,1.0212,59.908,3.39,0.95,0.15
2023-01-10 23:00:00,23,2023-01-10,7092.94,0,0.0,5.07,4.69,1.0245,60.014,3.19,0.95,0.07
2023-01-11 00:00:00,0,2023-01-11,6960.72,0,0.0,8.17,19.63,0.9779,60.004,3.26,0.95,0.28
2023-01-11 01:00:00,1,2023-01-11,6987.05,0,0.0,9.24,28.4,1.0026,59.897,3.97,0.95,0.41
2023-01-11 02:00:00,2,2023-01-11,6334.94,0,0.0,5.75,6.84,1.0165,60.131,3.16,0.95,0.11
2023-01-11 03:00:00,3,2023-01-11,6476.13,0,0.0,8.99,26.16,1.0155,59.852,3.47,0.95,0.4
2023-01-11 04:00:00,4,2023-01-11,6369.05,0,0.0,6.42,9.53,1.0361,60.132,3.83,0.95,0.15
2023-01-11 05:00:00,5,2023-01-11,6054.36,0,0.0,5.83,7.13,1.0123,60.0,3.37,0.95,0.12
2023-01-11 06:00:00,6,2023-01-11,5500.97,0,0.0,7.58,15.68,1.0091,59.853,3.46,0.95,0.29
2023-01-11 07:00:00,7,2023-01-11,5624.81,31,3.72,8.1,19.13,0.993,59.975,3.99,0.95,0.41
2023-01-11 08:00:00,8,2023-01-11,5702.59,252,30.24,5.36,5.54,1.0006,59.888,3.13,0.95,0.63
2023-01-11 09:00:00,9,2023-01-11,5509.35,587,70.44,9.02,26.42,1.0141,59.98,3.56,0.949,1.76
2023-01-11 10:00:00,10,2023-01-11,5631.39,510,61.2,8.3,20.58,0.9987,59.912,3.06,0.95,1.45
2023-01-11 11:00:00,11,2023-01-11,5757.03,817,98.04,9.46,30.48,1.0022,60.051,3.72,0.949,2.23
2023-01-11 12:00:00,12,2023-01-11,5748.05,918,110.16,8.12,19.27,0.9799,60.023,3.67,0.949,2.25
2023-01-11 13:00:00,13,2023-01-11,6159.06,899,107.88,9.76,33.47,0.9982,59.979,3.25,0.949,2.29
2023-01-11 14:00:00,14,2023-01-11,6871.58,610,73.2,5.64,6.46,1.0373,59.981,3.07,0.95,1.16
2023-01-11 15:00:00,15,2023-01-11,6208.11,475,57.0,5.56,6.19,0.9441,60.092,3.58,0.95,1.02
2023-01-11 16:00:00,16,2023-01-11,6550.92,341,40.92,7.43,14.77,1.009,59.959,3.45,0.95,0.85
2023-01-11 17:00:00,17,2023-01-11,7533.85,59,7.08,7.14,13.1,0.9861,59.969,3.02,0.95,0.27
2023-01-11 18:00:00,18,2023-01-11,7543.42,0,0.0,8.58,22.74,0.9715,59.966,3.41,0.95,0.3
2023-01-11 19:00:00,19,2023-01-11,7146.18,0,0.0,6.17,8.46,1.0064,59.965,3.26,0.95,0.12
2023-01-11 20:00:00,20,2023-01-11,7910.16,0,0.0,9.71,32.96,0.9845,60.034,3.7,0.95,0.42
2023-01-11 21:00:00,21,2023-01-11,7698.37,0,0.0,9.76,33.47,0.9971,60.051,3.23,0.95,0.43
2023-01-11 22:00:00,22,2023-01-11,7487.79,0,0.0,5.09,4.75,1.0017,59.969,3.34,0.95,0.06
2023-01-11 23:00:00,23,2023-01-11,7631.37,0,0.0,8.55,22.5,0.9658,60.057,3.6,0.95,0.29
2023-01-12 00:00:00,0,2023-01-12,7564.96,0,0.0,8.39,21.26,0.9808,60.13,3.36,0.95,0.28
2023-01-12 01:00:00,1,2023-01-12,6954.74,0,0.0,5.58,6.25,1.0295,60.224,3.49,0.95,0.09
2023-01-12 02:00:00,2,2023-01-12,6762.7,0,0.0,9.94,35.36,0.9701,60.025,3.37,0.95,0.52
2023-01-12 03:00:00,3,2023-01-12,5673.27,0,0.0,8.51,22.19,1.0199,59.927,3.36,0.95,0.39
2023-01-12 04:00:00,4,2023-01-12,6714.24,0,0.0,9.5,30.87,1.0087,59.849,3.64,0.95,0.46
2023-01-12 05:00:00,5,2023-01-12,5889.24,0,0.0,8.2,19.85,1.0113,60.069,3.79,0.95,0.34
2023-01-12 06:00:00,6,2023-01-12,5798.31,0,0.0,7.37,14.41,0.9977,60.011,3.17,0.95,0.25
2023-01-12 07:00:00,7,2023-01-12,5747.46,36,4.32,7.68,16.31,0.9643,60.0,3.89,0.95,0.36
2023-01-12 08:00:00,8,2023-01-12,5772.58,314,37.68,8.93,25.64,0.981,59.763,3.41,0.95,1.1
2023-01-12 09:00:00,9,2023-01-12,5561.4,392,47.04,9.05,26.68,0.9936,59.894,3.64,0.95,1.33
2023-01-12 10:00:00,10,2023-01-12,5278.42,718,86.16,8.57,22.66,0.9909,60.007,3.67,0.949,2.06
2023-01-12 11:00:00,11,2023-01-12,5884.46,782,93.84,9.41,30.0,0.9882,60.006,3.88,0.949,2.1
2023-01-12 12:00:00,12,2023-01-12,5855.14,974,116.88,7.32,14.12,1.0039,59.995,3.88,0.949,2.24
2023-01-12 13:00:00,13,2023-01-12,6991.83,770,92.4,6.84,11.52,1.0443,59.971,3.38,0.95,1.49
2023-01-12 14:00:00,14,2023-01-12,6394.17,534,64.08,7.8,17.08,1.0036,59.91,3.41,0.95,1.27
2023-01-12 15:00:00,15,2023-01-12,7000.81,442,53.04,8.87,25.12,1.0236,59.995,3.64,0.95,1.12
2023-01-12 16:00:00,16,2023-01-12,6969.1,351,42.12,7.73,16.63,1.0005,59.973,3.37,0.95,0.84
2023-01-12 17:00:00,17,2023-01-12,7454.28,54,6.48,9.55,31.36,1.0085,60.008,3.85,0.95,0.51
2023-01-12 18:00:00,18,2023-01-12,7216.78,0,0.0,8.57,22.66,0.9905,60.14,3.66,0.95,0.31
2023-01-12 19:00:00,19,2023-01-12,6806.37,0,0.0,7.92,17.88,0.9617,59.793,3.83,0.95,0.26
2023-01-12 20:00:00,20,2023-01-12,7203.61,0,0.0,9.49,30.77,0.9426,60.001,3.04,0.95,0.43
2023-01-12 21:00:00,21,2023-01-12,7504.54,0,0.0,8.45,21.72,0.9921,59.857,3.42,0.95,0.29
2023-01-12 22:00:00,22,2023-01-12,6586.81,0,0.0,7.74,16.69,0.9922,59.892,3.86,0.95,0.25
2023-01-12 23:00:00,23,2023-01-12,7411.81,0,0.0,5.9,7.39,1.0099,60.006,3.79,0.95,0.1
2023-01-13 00:00:00,0,2023-01-13,6656.81,0,0.0,9.9,34.93,1.0111,60.146,3.84,0.95,0.52
2023-01-13 01:00:00,1,2023-01-13,6897.9,0,0.0,6.95,12.09,1.0188,59.985,3.43,0.95,0.18
2023-01-13 02:00:00,2,2023-01-13,6721.42,0,0.0,7.92,17.88,1.0187,60.114,3.5,0.95,0.27
2023-01-13 03:00:00,3,2023-01-13,6451.61,0,0.0,6.91,11.88,0.9942,60.013,3.82,0.95,0.18
2023-01-13 04:00:00,4,2023-01-13,6089.66,0,0.0,8.88,25.21,1.0384,59.953,3.7,0.95,0.41
2023-01-13 05:00:00,5,2023-01-13,6096.24,0,0.0,8.88,25.21,0.9947,59.967,3.96,0.95,0.41
2023-01-13 06:00:00,6,2023-01-13,5197.06,0,0.0,6.85,11.57,0.9938,59.889,3.02,0.95,0.22
2023-01-13 07:00:00,7,2023-01-13,5237.74,33,3.96,8.68,23.54,1.0203,60.031,3.19,0.95,0.53
2023-01-13 08:00:00,8,2023-01-13,5651.74,218,26.16,5.35,5.51,0.9926,60.042,3.68,0.95,0.56
2023-01-13 09:00:00,9,2023-01-13,5360.38,371,44.52,5.65,6.49,0.9823,60.025,3.91,0.95,0.95
2023-01-13 10:00:00,10,2023-01-13,5967.62,728,87.36,7.2,13.44,0.9881,59.966,3.28,0.949,1.69
2023-01-13 11:00:00,11,2023-01-13,6248.8,626,75.12,5.64,6.46,0.9769,59.884,3.7,0.95,1.31
2023-01-13 12:00:00,12,2023-01-13,6339.13,718,86.16,8.77,24.28,0.9876,60.233,3.6,0.949,1.74
2023-01-13 13:00:00,13,2023-01-13,6156.66,851,102.12,5.43,5.76,1.0079,60.122,3.87,0.949,1.75
2023-01-13 14:00:00,14,2023-01-13,6918.25,627,75.24,6.5,9.89,0.9679,59.839,3.61,0.95,1.23
2023-01-13 15:00:00,15,2023-01-13,6226.06,533,63.96,7.96,18.16,1.0096,60.065,3.39,0.95,1.32
2023-01-13 16:00:00,16,2023-01-13,7361.55,347,41.64,8.66,23.38,1.0217,59.957,3.44,0.95,0.88
2023-01-13 17:00:00,17,2023-01-13,6350.5,61,7.32,9.07,26.86,0.998,60.25,3.28,0.95,0.54
2023-01-13 18:00:00,18,2023-01-13,7713.33,0,0.0,8.93,25.64,1.031,60.011,3.3,0.95,0.33
2023-01-13 19:00:00,19,2023-01-13,7629.57,0,0.0,9.11,27.22,0.9926,59.947,3.71,0.95,0.36
2023-01-13 20:00:00,20,2023-01-13,7653.5,0,0.0,8.04,18.71,1.0011,59.941,3.71,0.95,0.24
2023-01-13 21:00:00,21,2023-01-13,6768.68,0,0.0,6.03,7.89,0.9847,59.969,3.21,0.95,0.12
2023-01-13 22:00:00,22,2023-01-13,7399.24,0,0.0,7.75,16.76,1.0284,59.961,3.7,0.95,0.23
2023-01-13 23:00:00,23,2023-01-13,7149.77,0,0.0,6.76,11.12,0.9766,59.971,3.74,0.95,0.16
2023-01-14 00:00:00,0,2023-01-14,5787.54,0,0.0,5.41,5.7,1.0131,60.127,3.33,0.95,0.1
2023-01-14 01:00:00,1,2023-01-14,5795.92,0,0.0,7.82,17.22,0.9817,59.887,3.15,0.95,0.3
2023-01-14 02:00:00,2,2023-01-14,5737.88,0,0.0,6.53,10.02,1.003,59.947,3.13,0.95,0.17
2023-01-14 03:00:00,3,2023-01-14,4948.78,0,0.0,8.65,23.3,1.0022,59.904,3.15,0.95,0.47
2023-01-14 04:00:00,4,2023-01-14,5310.13,0,0.0,8.83,24.78,1.0228,60.107,3.64,0.95,0.47
2023-01-14 05:00:00,5,2023-01-14,4920.07,0,0.0,7.2,13.44,1.0179,60.017,3.56,0.95,0.27
2023-01-14 06:00:00,6,2023-01-14,4789.65,0,0.0,8.14,19.42,1.0048,59.997,3.1,0.95,0.41
2023-01-14 07:00:00,7,2023-01-14,4777.68,27,3.24,6.48,9.8,1.0058,60.016,3.14,0.95,0.27
2023-01-14 08:00:00,8,2023-01-14,4484.54,316,37.92,9.25,28.49,0.9755,60.016,3.76,0.95,1.48
2023-01-14 09:00:00,9,2023-01-14,4634.7,501,60.12,5.46,5.86,0.9979,59.978,3.73,0.95,1.42
2023-01-14 10:00:00,10,2023-01-14,4989.46,671,80.52,8.47,21.88,0.9717,60.01,3.73,0.949,2.05
2023-01-14 11:00:00,11,2023-01-14,4887.76,624,74.88,6.29,8.96,1.0037,60.035,3.67,0.949,1.72
2023-01-14 12:00:00,12,2023-01-14,4978.1,945,113.4,9.5,30.87,1.0038,60.034,3.93,0.949,2.9
2023-01-14 13:00:00,13,2023-01-14,5451.32,793,95.16,7.96,18.16,0.9964,60.106,3.96,0.949,2.08
2023-01-14 14:00:00,14,2023-01-14,5387.31,513,61.56,9.29,28.86,1.0263,59.995,4.01,0.949,1.68
2023-01-14 15:00:00,15,2023-01-14,5337.05,404,48.48,5.4,5.67,1.0024,60.152,3.74,0.95,1.01
2023-01-14 16:00:00,16,2023-01-14,5657.72,315,37.8,6.2,8.58,1.0321,59.936,3.1,0.95,0.82
2023-01-14 17:00:00,17,2023-01-14,6287.68,62,7.44,7.15,13.16,0.9918,60.056,3.65,0.95,0.33
2023-01-14 18:00:00,18,2023-01-14,5500.97,0,0.0,7.05,12.61,0.9999,60.033,3.12,0.95,0.23
2023-01-14 19:00:00,19,2023-01-14,6096.84,0,0.0,6.01,7.81,1.0225,59.881,3.96,0.95,0.13
2023-01-14 20:00:00,20,2023-01-14,6486.9,0,0.0,7.81,17.15,0.9869,60.033,3.27,0.95,0.26
2023-01-14 21:00:00,21,2023-01-14,7006.79,0,0.0,9.07,26.86,0.9679,59.958,3.45,0.95,0.38
2023-01-14 22:00:00,22,2023-01-14,6369.64,0,0.0,7.81,17.15,0.9572,59.935,3.14,0.95,0.27
2023-01-14 23:00:00,23,2023-01-14,6190.77,0,0.0,9.5,30.87,0.9987,60.186,3.22,0.95,0.5
2023-01-15 00:00:00,0,2023-01-15,6124.96,0,0.0,6.26,8.83,1.011,60.065,3.11,0.95,0.14
2023-01-15 01:00:00,1,2023-01-15,6111.2,0,0.0,8.93,25.64,1.015,60.119,3.23,0.95,0.42
2023-01-15 02:00:00,2,2023-01-15,5585.33,0,0.0,7.27,13.83,1.0276,60.049,3.95,0.95,0.25
2023-01-15 03:00:00,3,2023-01-15,5707.97,0,0.0,9.31,29.05,0.9897,59.933,3.31,0.95,0.51
2023-01-15 04:00:00,4,2023-01-15,5045.7,0,0.0,5.89,7.36,0.9962,59.973,3.46,0.95,0.15
2023-01-15 05:00:00,5,2023-01-15,4831.52,0,0.0,6.58,10.26,1.0084,60.039,3.66,0.95,0.21
2023-01-15 06:00:00,6,2023-01-15,4949.38,0,0.0,9.86,34.51,0.9939,59.938,3.51,0.95,0.7
2023-01-15 07:00:00,7,2023-01-15,4433.09,45,5.4,6.26,8.83,1.0064,60.036,3.6,0.95,0.32
2023-01-15 08:00:00,8,2023-01-15,4376.85,232,27.84,8.89,25.29,0.9991,59.852,3.32,0.95,1.21
2023-01-15 09:00:00,9,2023-01-15,4967.93,385,46.2,6.22,8.66,1.0281,60.034,3.98,0.95,1.1
2023-01-15 10:00:00,10,2023-01-15,4754.35,779,93.48,8.5,22.11,0.9908,60.124,3.24,0.949,2.43
2023-01-15 11:00:00,11,2023-01-15,4848.28,571,68.52,8.79,24.45,1.0029,60.053,3.55,0.949,1.92
2023-01-15 12:00:00,12,2023-01-15,5182.1,702,84.24,6.75,11.07,1.0078,59.998,3.5,0.949,1.84
2023-01-15 13:00:00,13,2023-01-15,5193.47,888,106.56,8.92,25.55,0.9911,60.223,3.9,0.949,2.54
2023-01-15 14:00:00,14,2023-01-15,5739.68,795,95.4,6.42,9.53,1.0298,60.082,3.34,0.949,1.83
2023-01-15 15:00:00,15,2023-01-15,5949.67,416,49.92,8.52,22.26,0.97,59.973,3.47,0.95,1.21
2023-01-15 16:00:00,16,2023-01-15,5560.8,275,33.0,5.43,5.76,0.9945,60.01,3.39,0.95,0.7
2023-01-15 17:00:00,17,2023-01-15,6479.12,68,8.16,7.08,12.78,0.9675,59.945,4.0,0.95,0.32
2023-01-15 18:00:00,18,2023-01-15,5935.91,0,0.0,5.17,4.97,1.0049,60.084,3.7,0.95,0.08
2023-01-15 19:00:00,19,2023-01-15,6756.72,0,0.0,5.88,7.32,0.9868,59.995,3.13,0.95,0.11
2023-01-15 20:00:00,20,2023-01-15,6028.04,0,0.0,7.17,13.27,1.0113,60.119,3.31,0.95,0.22
2023-01-15 21:00:00,21,2023-01-15,5865.91,0,0.0,5.37,5.57,1.005,60.081,3.52,0.95,0.09
2023-01-15 22:00:00,22,2023-01-15,6532.37,0,0.0,6.39,9.39,1.0146,59.8,3.09,0.95,0.14
2023-01-15 23:00:00,23,2023-01-15,6248.8,0,0.0,5.69,6.63,0.9659,60.084,3.01,0.95,0.11
2023-01-16 00:00:00,0,2023-01-16,6662.79,0,0.0,8.83,24.78,1.0012,59.918,3.87,0.95,0.37
2023-01-16 01:00:00,1,2023-01-16,6434.26,0,0.0,7.13,13.05,1.004,59.937,3.05,0.95,0.2
2023-01-16 02:00:00,2,2023-01-16,6542.54,0,0.0,5.05,4.64,0.9989,60.136,3.34,0.95,0.07
2023-01-16 03:00:00,3,2023-01-16,5637.38,0,0.0,5.91,7.43,0.9909,60.223,3.16,0.95,0.13
2023-01-16 04:00:00,4,2023-01-16,5973.0,0,0.0,9.64,32.25,0.9971,60.134,3.15,0.95,0.54
2023-01-16 05:00:00,5,2023-01-16,6292.47,0,0.0,8.17,19.63,1.0118,60.008,3.18,0.95,0.31
2023-01-16 06:00:00,6,2023-01-16,5270.05,0,0.0,9.95,35.46,1.0017,59.931,3.49,0.95,0.67
2023-01-16 07:00:00,7,2023-01-16,5359.79,35,4.2,5.41,5.7,0.9864,60.07,3.54,0.95,0.18
2023-01-16 08:00:00,8,2023-01-16,5568.58,206,24.72,9.21,28.12,0.9688,60.096,3.75,0.95,0.95
2023-01-16 09:00:00,9,2023-01-16,5542.25,498,59.76,6.69,10.78,1.0064,59.855,3.5,0.95,1.27
2023-01-16 10:00:00,10,2023-01-16,5568.58,709,85.08,8.15,19.49,1.011,59.978,3.44,0.949,1.88
2023-01-16 11:00:00,11,2023-01-16,5889.84,853,102.36,8.5,22.11,0.9929,59.963,3.48,0.949,2.11
2023-01-16 12:00:00,12,2023-01-16,5814.46,900,108.0,5.44,5.8,1.0056,60.053,3.71,0.949,1.96
2023-01-16 13:00:00,13,2023-01-16,6203.93,640,76.8,9.15,27.58,0.9767,60.22,3.27,0.949,1.68
2023-01-16 14:00:00,14,2023-01-16,6663.99,757,90.84,8.57,22.66,0.9939,60.24,3.79,0.949,1.7
2023-01-16 15:00:00,15,2023-01-16,6182.39,642,77.04,8.9,25.38,1.0008,59.914,3.38,0.95,1.66
2023-01-16 16:00:00,16,2023-01-16,6780.05,349,41.88,8.11,19.2,1.0173,59.937,3.3,0.95,0.9
2023-01-16 17:00:00,17,2023-01-16,7354.97,68,8.16,5.29,5.33,0.9685,60.109,3.01,0.95,0.18
2023-01-16 18:00:00,18,2023-01-16,6983.46,0,0.0,9.97,35.68,1.0062,60.142,3.04,0.95,0.51
2023-01-16 19:00:00,19,2023-01-16,7827.6,0,0.0,5.02,4.55,0.9994,60.225,3.44,0.95,0.06
2023-01-16 20:00:00,20,2023-01-16,7495.56,0,0.0,5.44,5.8,1.019,60.103,3.27,0.95,0.08
2023-01-16 21:00:00,21,2023-01-16,7766.57,0,0.0,7.76,16.82,0.9734,59.925,3.79,0.95,0.22
2023-01-16 22:00:00,22,2023-01-16,7358.56,0,0.0,8.96,25.9,0.9794,60.009,3.87,0.95,0.35
2023-01-16 23:00:00,23,2023-01-16,6494.08,0,0.0,6.56,10.16,1.0127,60.005,3.71,0.95,0.16
2023-01-17 00:00:00,0,2023-01-17,6741.76,0,0.0,7.92,17.88,0.9927,59.984,3.1,0.95,0.27
2023-01-17 01:00:00,1,2023-01-17,7180.28,0,0.0,5.91,7.43,0.9602,60.216,3.31,0.95,0.1
2023-01-17 02:00:00,2,2023-01-17,6644.24,0,0.0,9.55,31.36,1.0007,59.917,3.02,0.95,0.47
2023-01-17 03:00:00,3,2023-01-17,5965.22,0,0.0,9.19,27.94,1.0003,60.007,3.98,0.95,0.47
2023-01-17 04:00:00,4,2023-01-17,6017.27,0,0.0,6.22,8.66,1.0175,59.934,3.47,0.95,0.14
2023-01-17 05:00:00,5,2023-01-17,5819.25,0,0.0,8.4,21.34,1.017,60.007,3.33,0.95,0.37
2023-01-17 06:00:00,6,2023-01-17,5641.56,0,0.0,7.43,14.77,0.9932,59.783,3.59,0.95,0.26
2023-01-17 07:00:00,7,2023-01-17,5427.99,44,5.28,6.27,8.87,0.9989,59.875,3.14,0.95,0.26
2023-01-17 08:00:00,8,2023-01-17,6065.13,226,27.12,7.04,12.56,0.977,59.964,3.54,0.95,0.65
2023-01-17 09:00:00,9,2023-01-17,5838.99,438,52.56,8.24,20.14,0.9682,60.04,3.22,0.95,1.25
2023-01-17 10:00:00,10,2023-01-17,5315.51,681,81.72,9.6,31.85,0.9772,59.882,3.19,0.949,2.14
2023-01-17 11:00:00,11,2023-01-17,5639.17,718,86.16,7.04,12.56,1.0022,59.985,3.78,0.949,1.75
2023-01-17 12:00:00,12,2023-01-17,6051.37,822,98.64,6.33,9.13,1.0114,59.919,3.39,0.949,1.78
2023-01-17 13:00:00,13,2023-01-17,5952.66,678,81.36,8.23,20.07,0.9688,59.996,3.33,0.949,1.7
2023-01-17 14:00:00,14,2023-01-17,6686.12,564,67.68,9.15,27.58,1.0104,60.013,3.05,0.95,1.42
2023-01-17 15:00:00,15,2023-01-17,7001.4,477,57.24,8.13,19.35,1.0127,59.999,3.14,0.95,1.09
2023-01-17 16:00:00,16,2023-01-17,7318.48,307,36.84,7.86,17.48,0.9871,59.959,3.73,0.95,0.74
2023-01-17 17:00:00,17,2023-01-17,7816.83,70,8.4,5.64,6.46,1.0127,59.915,3.61,0.95,0.19
2023-01-17 18:00:00,18,2023-01-17,7754.01,0,0.0,9.69,32.75,0.9921,60.124,3.35,0.95,0.42
2023-01-17 19:00:00,19,2023-01-17,7517.7,0,0.0,5.48,5.92,0.9937,59.955,3.85,0.95,0.08
2023-01-17 20:00:00,20,2023-01-17,7722.9,0,0.0,9.3,28.96,0.9818,60.045,3.26,0.95,0.37
2023-01-17 21:00:00,21,2023-01-17,7894.6,0,0.0,7.33,14.18,1.0011,60.05,3.81,0.95,0.18
2023-01-17 22:00:00,22,2023-01-17,6801.59,0,0.0,7.82,17.22,0.9873,60.124,3.26,0.95,0.25
2023-01-17 23:00:00,23,2023-01-17,7655.9,0,0.0,8.96,25.9,1.0126,59.997,3.68,0.95,0.34
2023-01-18 00:00:00,0,2023-01-18,7133.02,0,0.0,7.74,16.69,1.0301,59.986,3.66,0.95,0.23
2023-01-18 01:00:00,1,2023-01-18,6161.45,0,0.0,9.39,29.81,0.9971,59.931,3.48,0.95,0.48
2023-01-18 02:00:00,2,2023-01-18,6610.74,0,0.0,8.03,18.64,1.012,59.94,3.4,0.95,0.28
2023-01-18 03:00:00,3,2023-01-18,6235.04,0,0.0,7.07,12.72,0.9987,60.094,3.14,0.95,0.2
2023-01-18 04:00:00,4,2023-01-18,5921.55,0,0.0,6.14,8.33,1.0337,59.963,3.97,0.95,0.14
2023-01-18 05:00:00,5,2023-01-18,5819.85,0,0.0,6.75,11.07,0.9865,59.905,3.53,0.95,0.19
2023-01-18 06:00:00,6,2023-01-18,5770.19,0,0.0,5.77,6.92,0.9792,60.067,3.65,0.95,0.12
2023-01-18 07:00:00,7,2023-01-18,5713.36,46,5.52,9.94,35.36,0.976,59.94,3.88,0.95,0.72
2023-01-18 08:00:00,8,2023-01-18,5203.04,266,31.92,8.27,20.36,1.0088,60.146,3.43,0.95,1.0
2023-01-18 09:00:00,9,2023-01-18,5431.58,420,50.4,8.45,21.72,1.0518,60.116,3.8,0.95,1.33
2023-01-18 10:00:00,10,2023-01-18,5594.9,652,78.24,5.06,4.66,0.9831,60.002,3.31,0.95,1.48
2023-01-18 11:00:00,11,2023-01-18,5599.09,650,78.0,7.17,13.27,1.0207,60.005,3.57,0.95,1.63
2023-01-18 12:00:00,12,2023-01-18,6142.31,976,117.12,5.24,5.18,1.0306,60.19,3.54,0.949,1.99
2023-01-18 13:00:00,13,2023-01-18,6068.12,916,109.92,8.38,21.19,0.9653,59.834,3.84,0.949,2.16
2023-01-18 14:00:00,14,2023-01-18,6430.07,722,86.64,8.22,19.99,0.9787,59.969,3.34,0.95,1.66
2023-01-18 15:00:00,15,2023-01-18,6766.29,601,72.12,7.55,15.49,0.9971,59.851,3.28,0.95,1.29
2023-01-18 16:00:00,16,2023-01-18,6168.03,393,47.16,8.0,18.43,1.024,60.054,3.76,0.95,1.06
2023-01-18 17:00:00,17,2023-01-18,7137.21,94,11.28,9.39,29.81,0.9602,59.968,3.57,0.95,0.58
2023-01-18 18:00:00,18,2023-01-18,7576.33,0,0.0,5.26,5.24,1.0181,60.003,3.79,0.95,0.07
2023-01-18 19:00:00,19,2023-01-18,7334.63,0,0.0,8.87,25.12,1.0167,59.748,3.33,0.95,0.34
2023-01-18 20:00:00,20,2023-01-18,7718.12,0,0.0,7.16,13.21,0.9981,59.942,3.72,0.95,0.17
2023-01-18 21:00:00,21,2023-01-18,7388.48,0,0.0,9.47,30.57,1.0055,60.04,3.32,0.95,0.41
2023-01-18 22:00:00,22,2023-01-18,7204.81,0,0.0,7.05,12.61,1.0008,59.997,3.32,0.95,0.18
2023-01-18 23:00:00,23,2023-01-18,6623.9,0,0.0,9.16,27.67,0.9965,60.06,3.3,0.95,0.42
2023-01-19 00:00:00,0,2023-01-19,6594.59,0,0.0,8.73,23.95,1.0356,59.962,3.67,0.95,0.36
2023-01-19 01:00:00,1,2023-01-19,6966.11,0,0.0,9.23,28.31,1.0069,60.051,3.31,0.95,0.41
2023-01-19 02:00:00,2,2023-01-19,6365.46,0,0.0,9.65,32.35,0.9687,60.105,3.4,0.95,0.51
2023-01-19 03:00:00,3,2023-01-19,5696.01,0,0.0,6.7,10.83,0.9868,59.888,3.81,0.95,0.19
2023-01-19 04:00:00,4,2023-01-19,6011.29,0,0.0,7.29,13.95,0.9802,59.883,3.48,0.95,0.23
2023-01-19 05:00:00,5,2023-01-19,6107.01,0,0.0,9.94,35.36,0.9604,59.846,3.08,0.95,0.58
2023-01-19 06:00:00,6,2023-01-19,5461.49,0,0.0,5.14,4.89,0.956,60.099,3.3,0.95,0.09
2023-01-19 07:00:00,7,2023-01-19,5884.46,37,4.44,7.68,16.31,1.0334,59.889,3.37,0.95,0.35
2023-01-19 08:00:00,8,2023-01-19,5528.49,310,37.2,6.16,8.41,1.0159,59.998,4.01,0.95,0.82
2023-01-19 09:00:00,9,2023-01-19,5771.39,502,60.24,9.06,26.77,0.9972,59.988,3.13,0.95,1.51
2023-01-19 10:00:00,10,2023-01-19,5636.18,659,79.08,5.46,5.86,1.0142,59.95,3.51,0.95,1.51
2023-01-19 11:00:00,11,2023-01-19,5707.37,665,79.8,5.34,5.48,1.0074,59.881,3.66,0.95,1.49
2023-01-19 12:00:00,12,2023-01-19,5804.89,630,75.6,8.88,25.21,1.0017,60.145,3.45,0.949,1.74
2023-01-19 13:00:00,13,2023-01-19,6217.09,893,107.16,8.11,19.2,1.0065,60.211,3.15,0.949,2.03
